order_date,order_id,customer_id,channel,discount_code,revenue,discount_amount,was_returned
2026-08-16,17644,C-08255,paid_search,THANKYOU5,57.61,15.70,1
2026-08-16,17645,C-08254,paid_search,SAVE20,46.90,13.00,0
2026-08-16,17647,C-03588,email,,93.70,0.00,0
2026-08-16,17648,C-08293,email,,67.35,0.00,0
2026-08-16,17650,C-03638,email,,62.34,0.00,0
2026-08-16,17651,C-08285,marketplace,THANKYOU5,49.54,6.35,0
2026-08-16,17653,C-08262,paid_search,SPRING15,43.55,16.15,0
2026-08-16,17654,C-08258,paid_search,,67.70,0.00,1
2026-08-16,17657,C-08303,organic,,57.37,0.00,0
2026-08-16,17658,C-08284,marketplace,WELCOME10,66.51,10.72,0
2026-08-16,17659,C-05956,organic,,79.87,0.00,0
2026-08-16,17660,C-08292,email,SPRING15,37.79,2.05,0
2026-08-16,17661,C-08271,paid_search,WELCOME10,71.52,22.77,1
2026-08-16,17662,C-02220,marketplace,,64.19,0.00,1
2026-08-16,17663,C-08260,paid_search,WELCOME10,44.61,14.15,0
2026-08-16,17666,C-08270,paid_search,THANKYOU5,49.25,13.09,0
2026-08-16,17669,C-03452,email,,89.44,0.00,0
2026-08-16,17670,C-08299,organic,THANKYOU5,41.44,5.46,0
2026-08-16,17672,C-08281,marketplace,SPRING15,61.36,14.77,0
2026-08-16,17673,C-08274,paid_search,SAVE20,46.64,18.60,0
2026-08-16,17674,C-03453,email,,69.85,0.00,0
2026-08-16,17675,C-04312,paid_search,,53.48,0.00,1
2026-08-16,17678,C-02857,organic,,69.09,0.00,0
2026-08-17,17679,C-08314,paid_search,SAVE20,61.60,24.02,0
2026-08-17,17680,C-08331,marketplace,,60.19,0.00,0
2026-08-17,17682,C-06934,email,WELCOME10,79.73,12.06,0
2026-08-17,17683,C-08326,paid_search,THANKYOU5,64.53,26.28,0
2026-08-17,17684,C-05978,email,,101.61,0.00,0
2026-08-17,17686,C-08346,email,SAVE20,48.37,6.33,1
2026-08-17,17689,C-03935,marketplace,,79.31,0.00,1
2026-08-17,17692,C-08327,marketplace,,56.63,0.00,0
2026-08-17,17695,C-08320,paid_search,SAVE20,52.26,15.74,0
2026-08-17,17696,C-03108,marketplace,WELCOME10,73.33,8.98,0
2026-08-17,17697,C-03571,marketplace,,62.70,0.00,0
2026-08-17,17698,C-08316,paid_search,THANKYOU5,51.94,15.51,0
2026-08-17,17701,C-02707,email,,64.87,0.00,0
2026-08-17,17703,C-08317,paid_search,WELCOME10,46.80,19.85,1
2026-08-17,17706,C-08363,organic,,54.98,0.00,0
2026-08-17,17707,C-06328,organic,SPRING15,68.51,10.77,0
2026-08-17,17708,C-08333,marketplace,SAVE20,45.25,5.50,0
2026-08-17,17709,C-05900,marketplace,,79.07,0.00,0
2026-08-17,17710,C-00346,marketplace,,67.02,0.00,0
2026-08-17,17712,C-01884,organic,,86.75,0.00,1
2026-08-17,17713,C-02380,email,,101.02,0.00,0
2026-08-17,17714,C-06149,email,THANKYOU5,51.77,4.86,0
2026-08-17,17715,C-04504,marketplace,,97.29,0.00,0
2026-08-17,17716,C-08364,organic,,38.40,0.00,0
2026-08-17,17717,C-05024,paid_search,SPRING15,45.57,7.95,0
2026-08-17,17718,C-05656,marketplace,,48.24,0.00,0
2026-08-17,17721,C-06928,email,,78.51,0.00,0
2026-08-17,17724,C-08304,paid_search,SAVE20,65.00,19.35,0
2026-08-17,17725,C-08361,organic,,47.02,0.00,0
2026-08-17,17727,C-08335,marketplace,SAVE20,53.98,7.45,0
2026-08-17,17728,C-08321,paid_search,THANKYOU5,58.42,21.92,0
2026-08-17,17729,C-02911,email,,69.28,0.00,0
2026-08-17,17730,C-05963,marketplace,SPRING15,79.84,4.75,0
2026-08-17,17731,C-08313,paid_search,SPRING15,65.41,17.23,1
2026-08-17,17732,C-08350,email,,63.48,0.00,0
2026-08-17,17735,C-08329,marketplace,SPRING15,45.51,9.52,0
2026-08-17,17736,C-05964,organic,,87.18,0.00,0
2026-08-17,17739,C-08352,email,WELCOME10,35.10,5.28,0
2026-08-17,17740,C-08319,paid_search,SPRING15,41.66,16.35,0
2026-08-17,17742,C-02282,email,,81.07,0.00,0
2026-08-17,17743,C-02685,organic,,71.15,0.00,0
2026-08-17,17745,C-06257,email,,78.85,0.00,0
2026-08-17,17747,C-04611,email,WELCOME10,40.40,7.07,0
2026-08-17,17748,C-08312,paid_search,SPRING15,71.88,18.90,0
2026-08-17,17750,C-08342,marketplace,,57.73,0.00,1
2026-08-17,17751,C-08344,email,,66.28,0.00,0
2026-08-17,17752,C-08349,email,,49.18,0.00,0
2026-08-17,17753,C-08345,email,SAVE20,57.62,6.68,0
2026-08-17,17754,C-08359,organic,,56.95,0.00,1
2026-08-17,17756,C-08332,marketplace,,42.84,0.00,0
2026-08-17,17759,C-08340,marketplace,,60.61,0.00,0
2026-08-17,17760,C-08325,paid_search,THANKYOU5,52.07,15.40,0
2026-08-17,17762,C-08310,paid_search,WELCOME10,58.51,12.89,0
2026-08-17,17763,C-08356,organic,,60.41,0.00,0
2026-08-17,17764,C-08358,organic,,59.46,0.00,0
2026-08-17,17765,C-08311,paid_search,THANKYOU5,46.84,15.99,0
2026-08-17,17768,C-08355,email,,43.56,0.00,0
2026-08-17,17770,C-02625,organic,,46.14,0.00,0
2026-08-17,17771,C-08351,email,,57.82,0.00,0
2026-08-17,17772,C-08324,paid_search,THANKYOU5,69.62,17.59,0
2026-08-17,17773,C-05797,email,,66.84,0.00,0
2026-08-17,17774,C-03839,email,,71.84,0.00,0
2026-08-17,17777,C-08309,paid_search,WELCOME10,50.46,21.23,1
2026-08-17,17778,C-05683,paid_search,,71.94,0.00,0
2026-08-17,17780,C-02473,marketplace,,72.10,0.00,0
2026-08-17,17782,C-01344,email,,53.27,0.00,0
2026-08-17,17783,C-08360,organic,WELCOME10,43.94,3.76,0
2026-08-17,17786,C-02049,marketplace,,54.27,0.00,0
2026-08-17,17788,C-08336,marketplace,,75.31,0.00,0
2026-08-17,17789,C-04702,marketplace,,65.14,0.00,0
2026-08-17,17790,C-08341,marketplace,,63.21,0.00,0
2026-08-17,17793,C-08338,marketplace,,70.47,0.00,0
2026-08-17,17796,C-08347,email,,51.06,0.00,0
2026-08-17,17797,C-03049,paid_search,,62.63,0.00,1
2026-08-17,17798,C-08328,marketplace,,65.18,0.00,0
2026-08-17,17800,C-08353,email,,64.61,0.00,0
2026-08-17,17801,C-08337,marketplace,,62.30,0.00,0
2026-08-17,17802,C-08354,email,,40.98,0.00,0
2026-08-17,17803,C-02964,email,,62.51,0.00,0
2026-08-17,17804,C-08322,paid_search,,95.92,0.00,0
2026-08-17,17807,C-08330,marketplace,,74.80,0.00,0
2026-08-17,17808,C-08323,paid_search,SAVE20,54.45,15.72,0
2026-08-17,17810,C-04816,marketplace,,84.82,0.00,0
2026-08-17,17811,C-08308,paid_search,WELCOME10,56.10,21.55,0
2026-08-17,17812,C-08362,organic,,67.55,0.00,0
2026-08-17,17813,C-08307,paid_search,SPRING15,65.93,16.26,1
2026-08-17,17814,C-00415,email,,68.69,0.00,0
2026-08-17,17815,C-08318,paid_search,WELCOME10,61.23,13.53,1
2026-08-17,17818,C-08348,email,,43.34,0.00,0
2026-08-17,17819,C-03669,paid_search,,63.80,0.00,0
2026-08-17,17820,C-01709,email,,72.59,0.00,0
2026-08-17,17821,C-08305,paid_search,SPRING15,47.56,12.49,1
2026-08-17,17824,C-08339,marketplace,WELCOME10,43.84,5.05,0
2026-08-17,17827,C-08357,organic,,43.42,0.00,0
2026-08-17,17830,C-08306,paid_search,SAVE20,62.88,23.55,0
2026-08-17,17831,C-08334,marketplace,,42.54,0.00,0
2026-08-17,17832,C-08315,paid_search,THANKYOU5,67.24,23.59,0
2026-08-17,17833,C-08343,marketplace,,45.58,0.00,0
2026-08-18,17834,C-08372,paid_search,SPRING15,50.28,12.95,0
2026-08-18,17835,C-08414,email,SAVE20,34.35,5.76,1
2026-08-18,17838,C-08404,marketplace,,41.76,0.00,0
2026-08-18,17840,C-08391,marketplace,,61.61,0.00,0
2026-08-18,17843,C-08409,email,,72.38,0.00,0
2026-08-18,17846,C-08399,marketplace,,77.20,0.00,0
2026-08-18,17848,C-08377,paid_search,,87.11,0.00,1
2026-08-18,17849,C-08421,email,,71.72,0.00,0
2026-08-18,17850,C-04061,organic,,57.58,0.00,1
2026-08-18,17851,C-08366,paid_search,THANKYOU5,54.86,18.41,0
2026-08-18,17854,C-06475,paid_search,THANKYOU5,58.63,9.90,0
2026-08-18,17855,C-08427,organic,,52.75,0.00,0
2026-08-18,17856,C-08431,organic,SPRING15,59.10,8.90,0
2026-08-18,17859,C-08425,email,SAVE20,59.25,8.23,0
2026-08-18,17862,C-03744,organic,,57.32,0.00,0
2026-08-18,17863,C-08390,marketplace,,68.41,0.00,0
2026-08-18,17864,C-06453,email,,79.46,0.00,0
2026-08-18,17865,C-08433,organic,,76.57,0.00,0
2026-08-18,17866,C-08374,paid_search,WELCOME10,66.46,26.30,0
2026-08-18,17869,C-08434,organic,,59.54,0.00,0
2026-08-18,17872,C-08410,email,,70.65,0.00,0
2026-08-18,17873,C-05043,email,,84.65,0.00,0
2026-08-18,17874,C-08416,email,,68.22,0.00,0
2026-08-18,17875,C-08376,paid_search,SAVE20,56.79,16.64,1
2026-08-18,17877,C-08369,paid_search,SAVE20,43.53,13.34,0
2026-08-18,17878,C-03214,marketplace,SAVE20,63.31,9.10,0
2026-08-18,17879,C-08367,paid_search,SPRING15,73.62,18.62,0
2026-08-18,17880,C-02924,organic,,53.81,0.00,0
2026-08-18,17882,C-06334,organic,,47.41,0.00,0
2026-08-18,17885,C-02697,paid_search,SPRING15,62.08,6.91,0
2026-08-18,17887,C-04398,email,,61.13,0.00,0
2026-08-18,17889,C-06345,paid_search,,59.08,0.00,0
2026-08-18,17890,C-08368,paid_search,SPRING15,61.10,13.71,1
2026-08-18,17891,C-08381,paid_search,WELCOME10,73.76,21.32,1
2026-08-18,17894,C-08435,organic,,75.42,0.00,0
2026-08-18,17895,C-08388,marketplace,,54.25,0.00,0
2026-08-18,17896,C-06776,paid_search,,61.28,0.00,0
2026-08-18,17897,C-08412,email,,64.00,0.00,0
2026-08-18,17898,C-08408,email,,53.47,0.00,0
2026-08-18,17899,C-08393,marketplace,,48.77,0.00,0
2026-08-18,17902,C-08403,marketplace,SAVE20,58.00,7.50,1
2026-08-18,17903,C-08430,organic,SAVE20,51.73,5.95,0
2026-08-18,17904,C-04713,marketplace,,95.83,0.00,0
2026-08-18,17905,C-08429,organic,SPRING15,58.55,7.51,0
2026-08-18,17906,C-06735,email,WELCOME10,70.06,6.64,0
2026-08-18,17907,C-08420,email,,68.45,0.00,0
2026-08-18,17908,C-08401,marketplace,,46.15,0.00,0
2026-08-18,17909,C-08373,paid_search,THANKYOU5,71.69,22.29,0
2026-08-18,17910,C-05200,email,,84.76,0.00,0
2026-08-18,17913,C-00830,paid_search,,61.41,0.00,0
2026-08-18,17915,C-08423,email,,56.49,0.00,0
2026-08-18,17917,C-08378,paid_search,THANKYOU5,50.68,20.28,0
2026-08-18,17919,C-06882,organic,,73.48,0.00,0
2026-08-18,17920,C-08402,marketplace,,79.70,0.00,0
2026-08-18,17921,C-05918,email,,80.63,0.00,0
2026-08-18,17922,C-08422,email,SAVE20,49.03,3.94,0
2026-08-18,17923,C-08398,marketplace,WELCOME10,64.20,10.14,0
2026-08-18,17924,C-04829,email,,66.73,0.00,0
2026-08-18,17925,C-06265,email,,50.94,0.00,0
2026-08-18,17927,C-08411,email,THANKYOU5,61.36,9.86,0
2026-08-18,17928,C-08379,paid_search,SAVE20,53.43,20.81,0
2026-08-18,17929,C-05802,email,,51.91,0.00,1
2026-08-18,17930,C-08432,organic,,54.63,0.00,0
2026-08-18,17931,C-03279,email,,76.86,0.00,0
2026-08-18,17934,C-08387,paid_search,THANKYOU5,41.12,17.23,0
2026-08-18,17935,C-08386,paid_search,SAVE20,60.98,20.96,0
2026-08-18,17936,C-08406,marketplace,,77.69,0.00,0
2026-08-18,17937,C-08389,marketplace,,45.66,0.00,0
2026-08-18,17939,C-04777,email,,83.51,0.00,0
2026-08-18,17940,C-02374,marketplace,,70.24,0.00,0
2026-08-18,17941,C-08380,paid_search,SPRING15,64.91,20.25,0
2026-08-18,17942,C-07447,email,,95.32,0.00,1
2026-08-18,17945,C-08397,marketplace,,54.33,0.00,0
2026-08-18,17946,C-01520,email,,79.54,0.00,1
2026-08-18,17948,C-08385,paid_search,SPRING15,46.56,13.33,1
2026-08-18,17949,C-08413,email,THANKYOU5,60.96,9.39,0
2026-08-18,17950,C-08370,paid_search,SPRING15,60.17,19.89,0
2026-08-18,17951,C-08428,organic,,42.02,0.00,1
2026-08-18,17952,C-04337,email,,65.28,0.00,0
2026-08-18,17953,C-08417,email,,50.35,0.00,0
2026-08-18,17956,C-08400,marketplace,,81.05,0.00,0
2026-08-18,17957,C-08384,paid_search,SPRING15,50.78,13.30,0
2026-08-18,17958,C-08407,marketplace,,72.35,0.00,0
2026-08-18,17959,C-02840,marketplace,,70.21,0.00,0
2026-08-18,17960,C-06662,marketplace,,65.09,0.00,0
2026-08-18,17961,C-08394,marketplace,SAVE20,37.54,7.12,0
2026-08-18,17963,C-08383,paid_search,THANKYOU5,71.85,20.99,1
2026-08-18,17964,C-04779,email,SAVE20,49.01,5.08,0
2026-08-18,17967,C-08395,marketplace,SAVE20,37.36,8.15,0
2026-08-18,17970,C-05450,paid_search,,46.38,0.00,1
2026-08-18,17971,C-06396,organic,,68.68,0.00,0
2026-08-18,17972,C-08424,email,SAVE20,36.31,3.11,0
2026-08-18,17973,C-04217,paid_search,,46.12,0.00,1
2026-08-18,17975,C-03134,organic,,60.78,0.00,0
2026-08-18,17976,C-05333,paid_search,THANKYOU5,45.68,7.90,0
2026-08-18,17977,C-08371,paid_search,WELCOME10,51.64,15.57,0
2026-08-18,17978,C-03498,email,WELCOME10,88.20,6.70,0
2026-08-18,17980,C-08419,email,SPRING15,43.81,6.88,0
2026-08-18,17981,C-03751,organic,,66.79,0.00,0
2026-08-18,17982,C-08396,marketplace,,41.38,0.00,1
2026-08-18,17983,C-07201,marketplace,,74.67,0.00,0
2026-08-18,17986,C-08365,paid_search,THANKYOU5,60.50,21.04,0
2026-08-18,17987,C-08418,email,,52.72,0.00,0
2026-08-18,17988,C-08426,organic,SPRING15,34.63,2.10,0
2026-08-18,17989,C-08405,marketplace,SPRING15,39.56,6.59,0
2026-08-18,17990,C-08415,email,,44.17,0.00,0
2026-08-18,17991,C-08375,paid_search,WELCOME10,67.37,18.02,0
2026-08-18,17992,C-08382,paid_search,,61.30,0.00,1
2026-08-18,17993,C-08392,marketplace,,47.78,0.00,0
2026-08-19,17994,C-06040,email,,98.81,0.00,0
2026-08-19,17995,C-06743,email,,101.05,0.00,0
2026-08-19,17996,C-08451,paid_search,SAVE20,65.06,25.78,1
2026-08-19,17997,C-05598,email,SPRING15,73.77,12.80,1
2026-08-19,17999,C-08481,marketplace,SAVE20,47.89,9.83,0
2026-08-19,18000,C-08470,marketplace,,45.79,0.00,0
2026-08-19,18001,C-08491,email,,43.17,0.00,0
2026-08-19,18003,C-06301,marketplace,,59.63,0.00,0
2026-08-19,18005,C-06809,email,,67.11,0.00,0
2026-08-19,18006,C-05703,email,,50.32,0.00,0
2026-08-19,18007,C-08466,marketplace,,67.12,0.00,0
2026-08-19,18008,C-08489,email,,70.11,0.00,0
2026-08-19,18009,C-08463,paid_search,SAVE20,67.17,26.83,0
2026-08-19,18010,C-08452,paid_search,,60.54,0.00,0
2026-08-19,18012,C-08494,email,,72.09,0.00,0
2026-08-19,18014,C-02519,email,,54.96,0.00,0
2026-08-19,18017,C-08490,email,,47.32,0.00,0
2026-08-19,18018,C-01432,email,,106.54,0.00,0
2026-08-19,18019,C-06028,email,SPRING15,57.32,4.07,0
2026-08-19,18021,C-00961,email,,53.75,0.00,0
2026-08-19,18024,C-05260,email,,67.85,0.00,0
2026-08-19,18025,C-08443,paid_search,SPRING15,72.04,16.22,0
2026-08-19,18026,C-08449,paid_search,WELCOME10,62.51,16.21,1
2026-08-19,18027,C-01058,marketplace,,60.62,0.00,0
2026-08-19,18028,C-08460,paid_search,SPRING15,62.12,20.76,0
2026-08-19,18030,C-08475,marketplace,,50.81,0.00,0
2026-08-19,18031,C-08478,marketplace,WELCOME10,47.77,11.44,0
2026-08-19,18032,C-00778,email,,53.83,0.00,0
2026-08-19,18033,C-00440,marketplace,,57.49,0.00,0
2026-08-19,18034,C-04657,organic,,82.70,0.00,0
2026-08-19,18035,C-03753,email,,97.18,0.00,0
2026-08-19,18037,C-04984,marketplace,,82.82,0.00,0
2026-08-19,18038,C-08473,marketplace,,70.68,0.00,0
2026-08-19,18039,C-08441,paid_search,THANKYOU5,61.67,19.86,1
2026-08-19,18042,C-08464,marketplace,,69.28,0.00,0
2026-08-19,18045,C-06819,paid_search,,61.89,0.00,0
2026-08-19,18046,C-08507,organic,,64.98,0.00,0
2026-08-19,18049,C-02524,email,,48.57,0.00,0
2026-08-19,18050,C-04573,organic,,57.38,0.00,0
2026-08-19,18051,C-03077,email,WELCOME10,46.31,7.08,0
2026-08-19,18052,C-06154,organic,,63.26,0.00,0
2026-08-19,18055,C-05979,email,,65.07,0.00,0
2026-08-19,18056,C-08438,paid_search,SPRING15,49.14,17.11,1
2026-08-19,18057,C-08440,paid_search,SPRING15,44.29,17.59,0
2026-08-19,18058,C-08436,paid_search,SPRING15,41.47,17.52,0
2026-08-19,18059,C-08493,email,,40.51,0.00,0
2026-08-19,18060,C-08474,marketplace,WELCOME10,39.15,4.44,0
2026-08-19,18062,C-08496,email,,42.29,0.00,0
2026-08-19,18063,C-08482,marketplace,,51.12,0.00,0
2026-08-19,18064,C-01131,organic,,66.44,0.00,0
2026-08-19,18065,C-08450,paid_search,SAVE20,68.97,22.01,1
2026-08-19,18068,C-08506,organic,,66.94,0.00,0
2026-08-19,18069,C-01745,email,,52.67,0.00,0
2026-08-19,18070,C-08437,paid_search,THANKYOU5,65.27,18.44,1
2026-08-19,18071,C-02276,marketplace,,67.61,0.00,0
2026-08-19,18072,C-08465,marketplace,,78.94,0.00,0
2026-08-19,18073,C-08453,paid_search,SAVE20,56.40,17.86,1
2026-08-19,18076,C-08495,email,,41.21,0.00,0
2026-08-19,18078,C-06596,paid_search,,58.49,0.00,0
2026-08-19,18080,C-08505,organic,,44.65,0.00,0
2026-08-19,18081,C-08484,email,,66.00,0.00,0
2026-08-19,18084,C-08456,paid_search,THANKYOU5,50.18,13.95,0
2026-08-19,18085,C-05887,paid_search,,58.29,0.00,1
2026-08-19,18086,C-08447,paid_search,,61.52,0.00,0
2026-08-19,18087,C-03939,organic,,77.85,0.00,0
2026-08-19,18088,C-08487,email,,61.52,0.00,0
2026-08-19,18089,C-08467,marketplace,SAVE20,69.31,10.63,0
2026-08-19,18090,C-08471,marketplace,,69.75,0.00,0
2026-08-19,18091,C-02258,paid_search,,39.60,0.00,1
2026-08-19,18092,C-08455,paid_search,SPRING15,55.40,15.29,0
2026-08-19,18093,C-08477,marketplace,,51.14,0.00,0
2026-08-19,18094,C-08468,marketplace,,56.59,0.00,0
2026-08-19,18095,C-00209,email,THANKYOU5,79.24,6.23,0
2026-08-19,18096,C-08479,marketplace,WELCOME10,51.69,7.21,0
2026-08-19,18098,C-04563,email,,70.31,0.00,0
2026-08-19,18101,C-05853,email,SAVE20,65.48,5.42,0
2026-08-19,18102,C-02054,email,,92.19,0.00,0
2026-08-19,18104,C-02377,marketplace,,68.73,0.00,0
2026-08-19,18105,C-05915,email,,82.14,0.00,0
2026-08-19,18107,C-08454,paid_search,WELCOME10,51.11,16.48,0
2026-08-19,18108,C-08459,paid_search,SPRING15,54.96,20.16,1
2026-08-19,18111,C-06920,marketplace,,80.03,0.00,0
2026-08-19,18112,C-08500,email,,50.66,0.00,0
2026-08-19,18114,C-08503,organic,SPRING15,45.73,3.07,0
2026-08-19,18117,C-08486,email,,40.60,0.00,0
2026-08-19,18118,C-00045,email,,79.43,0.00,0
2026-08-19,18120,C-08498,email,,39.70,0.00,0
2026-08-19,18121,C-06091,marketplace,,60.94,0.00,0
2026-08-19,18122,C-08442,paid_search,,65.06,0.00,0
2026-08-19,18125,C-05847,email,,84.99,0.00,0
2026-08-19,18126,C-08448,paid_search,SPRING15,46.99,12.39,0
2026-08-19,18127,C-02674,organic,,68.84,0.00,0
2026-08-19,18129,C-08488,email,SPRING15,58.59,7.28,0
2026-08-19,18131,C-03586,organic,,54.73,0.00,0
2026-08-19,18132,C-08444,paid_search,WELCOME10,62.68,23.90,0
2026-08-19,18133,C-08492,email,,39.79,0.00,0
2026-08-19,18134,C-08502,organic,,72.42,0.00,0
2026-08-19,18135,C-08497,email,,70.82,0.00,0
2026-08-19,18136,C-08439,paid_search,SPRING15,40.87,15.70,0
2026-08-19,18137,C-08504,organic,,68.07,0.00,0
2026-08-19,18138,C-03325,organic,,46.48,0.00,0
2026-08-19,18139,C-08499,email,,60.40,0.00,1
2026-08-19,18140,C-00164,email,,58.02,0.00,0
2026-08-19,18142,C-08483,email,,59.98,0.00,0
2026-08-19,18144,C-00128,marketplace,,63.35,0.00,0
2026-08-19,18145,C-08457,paid_search,WELCOME10,68.64,22.45,0
2026-08-19,18147,C-07064,marketplace,SPRING15,72.06,12.24,0
2026-08-19,18148,C-04899,organic,,70.78,0.00,0
2026-08-19,18149,C-08458,paid_search,,76.58,0.00,0
2026-08-19,18150,C-08472,marketplace,,67.91,0.00,0
2026-08-19,18151,C-08461,paid_search,SAVE20,43.92,17.65,0
2026-08-19,18152,C-00323,organic,,73.78,0.00,0
2026-08-19,18153,C-08445,paid_search,SAVE20,60.30,16.32,0
2026-08-19,18154,C-08469,marketplace,THANKYOU5,41.61,8.18,0
2026-08-19,18155,C-08501,organic,SAVE20,69.97,4.50,0
2026-08-19,18156,C-08446,paid_search,WELCOME10,72.57,22.40,0
2026-08-19,18157,C-08485,email,SAVE20,63.47,8.79,0
2026-08-19,18158,C-08480,marketplace,,74.17,0.00,0
2026-08-19,18159,C-08476,marketplace,,79.45,0.00,0
2026-08-19,18160,C-08462,paid_search,THANKYOU5,60.59,19.78,0
2026-08-20,18163,C-00359,email,,65.87,0.00,0
2026-08-20,18165,C-08522,paid_search,WELCOME10,64.36,23.20,0
2026-08-20,18168,C-08563,email,,45.10,0.00,0
2026-08-20,18169,C-06153,organic,,95.24,0.00,0
2026-08-20,18172,C-07815,email,SPRING15,73.57,4.03,0
2026-08-20,18175,C-04451,email,WELCOME10,65.11,7.79,0
2026-08-20,18177,C-01431,email,,102.00,0.00,0
2026-08-20,18178,C-03750,organic,WELCOME10,54.43,9.17,0
2026-08-20,18179,C-08551,email,,49.61,0.00,0
2026-08-20,18181,C-03541,email,SAVE20,77.75,4.22,0
2026-08-20,18182,C-03460,email,,77.26,0.00,0
2026-08-20,18183,C-01066,paid_search,,62.49,0.00,1
2026-08-20,18184,C-08539,marketplace,WELCOME10,42.40,5.55,0
2026-08-20,18185,C-08527,paid_search,SAVE20,48.57,18.53,0
2026-08-20,18188,C-02387,email,,68.89,0.00,0
2026-08-20,18189,C-08550,email,,61.09,0.00,0
2026-08-20,18190,C-08518,paid_search,WELCOME10,45.38,17.77,0
2026-08-20,18193,C-08519,paid_search,SAVE20,61.74,17.00,0
2026-08-20,18194,C-08536,marketplace,,77.18,0.00,0
2026-08-20,18197,C-05378,email,,51.31,0.00,0
2026-08-20,18198,C-03758,email,,67.26,0.00,0
2026-08-20,18200,C-08546,marketplace,,51.37,0.00,0
2026-08-20,18201,C-08514,paid_search,SAVE20,70.77,15.61,0
2026-08-20,18202,C-08509,paid_search,,92.52,0.00,0
2026-08-20,18203,C-07653,organic,,50.98,0.00,0
2026-08-20,18204,C-08541,marketplace,THANKYOU5,47.24,5.51,0
2026-08-20,18205,C-06562,paid_search,,72.05,0.00,1
2026-08-20,18208,C-08545,marketplace,,75.75,0.00,0
2026-08-20,18211,C-08524,paid_search,SPRING15,71.28,19.35,1
2026-08-20,18212,C-08566,email,,40.94,0.00,0
2026-08-20,18213,C-06869,email,,93.47,0.00,0
2026-08-20,18214,C-08533,marketplace,,63.49,0.00,0
2026-08-20,18215,C-08559,email,,70.54,0.00,0
2026-08-20,18218,C-05046,organic,THANKYOU5,45.82,5.66,0
2026-08-20,18219,C-08560,email,,40.46,0.00,0
2026-08-20,18221,C-03853,email,,90.40,0.00,0
2026-08-20,18224,C-08537,marketplace,,52.60,0.00,0
2026-08-20,18226,C-08543,marketplace,,54.76,0.00,0
2026-08-20,18229,C-08534,marketplace,THANKYOU5,60.81,8.78,0
2026-08-20,18230,C-05199,email,WELCOME10,60.13,5.63,0
2026-08-20,18231,C-08544,marketplace,,47.62,0.00,1
2026-08-20,18232,C-04459,email,,50.24,0.00,0
2026-08-20,18233,C-08574,organic,,72.56,0.00,0
2026-08-20,18236,C-08556,email,,54.92,0.00,0
2026-08-20,18239,C-04173,marketplace,,57.03,0.00,0
2026-08-20,18240,C-08526,paid_search,SPRING15,50.41,18.10,0
2026-08-20,18243,C-08552,email,,64.28,0.00,0
2026-08-20,18246,C-03961,email,,75.52,0.00,0
2026-08-20,18247,C-08576,organic,,60.48,0.00,0
2026-08-20,18249,C-08511,paid_search,SPRING15,55.16,17.84,0
2026-08-20,18250,C-08538,marketplace,SAVE20,57.57,12.86,0
2026-08-20,18251,C-08530,paid_search,,86.59,0.00,1
2026-08-20,18252,C-05586,email,,71.89,0.00,0
2026-08-20,18253,C-02091,marketplace,,50.15,0.00,1
2026-08-20,18255,C-08547,marketplace,,52.42,0.00,1
2026-08-20,18256,C-07696,email,SAVE20,76.17,8.75,0
2026-08-20,18257,C-08525,paid_search,WELCOME10,62.71,26.66,0
2026-08-20,18258,C-08573,organic,SPRING15,49.43,6.35,0
2026-08-20,18259,C-03938,marketplace,,87.05,0.00,0
2026-08-20,18260,C-06654,marketplace,,63.24,0.00,0
2026-08-20,18261,C-08571,organic,,48.46,0.00,0
2026-08-20,18262,C-08532,paid_search,WELCOME10,53.47,19.84,0
2026-08-20,18264,C-05921,organic,SAVE20,65.47,4.01,0
2026-08-20,18266,C-05910,organic,,68.45,0.00,0
2026-08-20,18268,C-03417,paid_search,SPRING15,50.14,5.39,1
2026-08-20,18271,C-03007,marketplace,,67.01,0.00,0
2026-08-20,18272,C-08529,paid_search,WELCOME10,64.12,26.56,0
2026-08-20,18273,C-03580,marketplace,,65.69,0.00,1
2026-08-20,18274,C-08577,organic,,56.68,0.00,0
2026-08-20,18276,C-08561,email,,55.53,0.00,0
2026-08-20,18278,C-02923,organic,SAVE20,43.19,5.67,0
2026-08-20,18279,C-01248,organic,,77.85,0.00,0
2026-08-20,18281,C-06207,paid_search,,74.22,0.00,0
2026-08-20,18282,C-08535,marketplace,THANKYOU5,63.01,13.26,0
2026-08-20,18283,C-08513,paid_search,SAVE20,52.23,12.17,0
2026-08-20,18286,C-08515,paid_search,,80.78,0.00,0
2026-08-20,18287,C-05045,email,,76.91,0.00,0
2026-08-20,18288,C-08512,paid_search,,94.45,0.00,1
2026-08-20,18289,C-08517,paid_search,SAVE20,51.11,16.44,0
2026-08-20,18290,C-08508,paid_search,,59.71,0.00,0
2026-08-20,18291,C-01518,organic,,81.12,0.00,0
2026-08-20,18292,C-08549,email,SAVE20,46.85,2.50,0
2026-08-20,18295,C-08578,organic,,59.04,0.00,1
2026-08-20,18298,C-08568,organic,,64.57,0.00,1
2026-08-20,18300,C-08562,email,,67.61,0.00,0
2026-08-20,18301,C-08558,email,,67.11,0.00,0
2026-08-20,18302,C-08554,email,WELCOME10,63.18,4.37,0
2026-08-20,18304,C-08521,paid_search,SAVE20,65.12,18.43,0
